seed,method,risk_budget,n,task_success,ci95_task_success,unsafe_commit_rate,ci95_unsafe_commit_rate,disagreement_family_accuracy,ci95_disagreement_family_accuracy,useful_disagreement_recall,ci95_useful_disagreement_recall,noise_false_alarm_rate,ci95_noise_false_alarm_rate,protocol_cost,ci95_protocol_cost,planning_regret_to_oracle,ci95_planning_regret_to_oracle,robust_utility,ci95_robust_utility,intervention_rate,ci95_intervention_rate,deployment_coverage,ci95_deployment_coverage
4,risk_bounded_typed_disagreement_protocol_v5,0.000000,48,0.455424,0.039459,0.066626,0.008454,0.427083,0.046551,0.500000,0.105207,0.156250,0.081031,0.258012,0.009807,0.384884,0.043868,0.068655,0.046876,0.861111,0.056155,0.729167,0.060448
4,risk_bounded_typed_disagreement_protocol_v5,0.020000,48,0.503173,0.041794,0.076342,0.009795,0.496528,0.067027,0.559028,0.107206,0.149306,0.078561,0.251745,0.010390,0.336554,0.041632,0.116985,0.044539,0.836806,0.060342,0.809028,0.061507
4,risk_bounded_typed_disagreement_protocol_v5,0.050000,48,0.519198,0.032925,0.093590,0.011625,0.510417,0.066258,0.538194,0.103502,0.100694,0.059752,0.233740,0.013149,0.333649,0.035386,0.119890,0.037367,0.732639,0.076424,0.864583,0.050217
4,risk_bounded_typed_disagreement_protocol_v5,0.080000,48,0.552191,0.028024,0.092996,0.009578,0.472222,0.062532,0.562500,0.103221,0.086806,0.049585,0.232744,0.013475,0.287194,0.030873,0.166346,0.030543,0.739583,0.079558,0.916667,0.032259
4,risk_bounded_typed_disagreement_protocol_v5,0.100000,48,0.559163,0.029108,0.095560,0.010208,0.503472,0.050996,0.572917,0.106060,0.076389,0.043452,0.230927,0.014046,0.280770,0.031882,0.172770,0.032275,0.729167,0.084022,0.934028,0.028754
4,risk_bounded_typed_disagreement_protocol_v5,0.150000,48,0.583551,0.027264,0.106142,0.009190,0.479167,0.066414,0.600694,0.108631,0.031250,0.025094,0.219043,0.016113,0.259887,0.031668,0.193653,0.030551,0.663194,0.099898,0.986111,0.013170
4,robust_mpc_fallback,0.000000,48,0.273010,0.036084,0.031661,0.006079,0.145833,0.045230,0.111111,0.059429,0.218750,0.110108,0.239019,0.006162,0.564226,0.044992,-0.107569,0.042976,0.920139,0.036379,0.347222,0.052227
4,robust_mpc_fallback,0.020000,48,0.284427,0.032098,0.036568,0.007169,0.152778,0.048469,0.076389,0.044528,0.211806,0.105986,0.235193,0.006328,0.552803,0.038570,-0.096630,0.038311,0.906250,0.033561,0.381944,0.053236
4,robust_mpc_fallback,0.050000,48,0.371104,0.043321,0.048587,0.007158,0.125000,0.042950,0.152778,0.079515,0.180556,0.095711,0.223658,0.008483,0.456210,0.051821,0.000708,0.052338,0.868056,0.052340,0.513889,0.061387
4,robust_mpc_fallback,0.080000,48,0.447765,0.030873,0.074064,0.009847,0.128472,0.043757,0.131944,0.068747,0.135417,0.073854,0.200263,0.009806,0.381841,0.043067,0.075126,0.042648,0.756944,0.063003,0.684028,0.053486
4,robust_mpc_fallback,0.100000,48,0.488377,0.036364,0.076835,0.008566,0.128472,0.040384,0.152778,0.080696,0.138889,0.074920,0.198336,0.009671,0.333141,0.048702,0.123977,0.048036,0.763889,0.061387,0.743056,0.054985
4,robust_mpc_fallback,0.150000,48,0.555307,0.031412,0.093616,0.011489,0.138889,0.036823,0.197917,0.100448,0.111111,0.059429,0.183654,0.010552,0.266834,0.044025,0.191001,0.043141,0.701389,0.072758,0.864583,0.038485
4,typed_disagreement_protocol_v4,0.000000,48,0.403007,0.039659,0.047979,0.007053,0.465278,0.065216,0.465278,0.099170,0.194444,0.099824,0.264192,0.006791,0.420466,0.041573,0.033074,0.044729,0.937500,0.039658,0.638889,0.073647
4,typed_disagreement_protocol_v4,0.020000,48,0.437425,0.036725,0.054445,0.006555,0.524306,0.058350,0.493056,0.094280,0.184028,0.093413,0.258967,0.006502,0.382864,0.038068,0.070676,0.041932,0.923611,0.038855,0.701389,0.065216
4,typed_disagreement_protocol_v4,0.050000,48,0.440975,0.041330,0.051627,0.006070,0.409722,0.059924,0.500000,0.096286,0.201389,0.101527,0.261618,0.005524,0.377263,0.041665,0.076277,0.046504,0.944444,0.031266,0.690972,0.064510
4,typed_disagreement_protocol_v4,0.080000,48,0.464191,0.030050,0.059888,0.006404,0.468750,0.061250,0.520833,0.096102,0.180556,0.093207,0.255239,0.007906,0.354769,0.031088,0.098770,0.033675,0.909722,0.044528,0.750000,0.044572
4,typed_disagreement_protocol_v4,0.100000,48,0.477821,0.027573,0.065889,0.006310,0.493056,0.050501,0.500000,0.095794,0.131944,0.075314,0.243230,0.011502,0.339061,0.033769,0.114478,0.034230,0.847222,0.067969,0.781250,0.048784
4,typed_disagreement_protocol_v4,0.150000,48,0.536510,0.033767,0.070124,0.004854,0.409722,0.051429,0.565972,0.105090,0.079861,0.050530,0.235963,0.014572,0.266269,0.037327,0.187271,0.038275,0.822917,0.089359,0.864583,0.039695
4,worldbench_diagnostic_probe,0.000000,48,0.503412,0.013051,0.077911,0.009121,0.409722,0.059130,0.402778,0.134362,0.250000,0.123796,0.281350,0.002575,0.321533,0.028195,0.132007,0.025661,1.000000,0.000000,0.986111,0.016372
4,worldbench_diagnostic_probe,0.020000,48,0.501618,0.013696,0.078376,0.009202,0.444444,0.057815,0.392361,0.133535,0.246528,0.122254,0.280770,0.002996,0.323942,0.029391,0.129597,0.026844,0.996528,0.006806,0.986111,0.019043
4,worldbench_diagnostic_probe,0.050000,48,0.502788,0.011993,0.078212,0.009190,0.427083,0.059883,0.388889,0.131336,0.246528,0.122254,0.281003,0.002950,0.322574,0.028630,0.130965,0.025582,0.996528,0.006806,0.986111,0.013170
4,worldbench_diagnostic_probe,0.080000,48,0.498170,0.013813,0.077783,0.009378,0.413194,0.052369,0.381944,0.134054,0.250000,0.123796,0.281282,0.002669,0.327973,0.030311,0.125566,0.027421,1.000000,0.000000,0.979167,0.018518
4,worldbench_diagnostic_probe,0.100000,48,0.498216,0.014151,0.077516,0.009303,0.423611,0.055838,0.385417,0.133417,0.250000,0.123796,0.281381,0.002570,0.327408,0.030406,0.126131,0.027424,1.000000,0.000000,0.979167,0.020917
4,worldbench_diagnostic_probe,0.150000,48,0.500942,0.011965,0.079687,0.009640,0.447917,0.052519,0.388889,0.136631,0.250000,0.123796,0.281163,0.002636,0.326252,0.030239,0.127288,0.027115,1.000000,0.000000,0.993056,0.009522
5,bayesian_active_model_selection,0.000000,48,0.387248,0.034096,0.059978,0.011811,0.350694,0.058552,0.423611,0.105637,0.204861,0.105314,0.236934,0.009308,0.444187,0.042966,0.010763,0.044447,0.888889,0.054444,0.642361,0.072779
5,bayesian_active_model_selection,0.020000,48,0.439804,0.033503,0.072430,0.011898,0.381944,0.063749,0.472222,0.103545,0.204861,0.106209,0.231650,0.009470,0.392410,0.038892,0.062540,0.041602,0.871528,0.053486,0.746528,0.063026
5,bayesian_active_model_selection,0.050000,48,0.481385,0.035555,0.075304,0.010197,0.395833,0.054697,0.520833,0.102762,0.180556,0.091672,0.225734,0.008168,0.340790,0.038393,0.114160,0.040744,0.850694,0.046888,0.802083,0.058888
5,bayesian_active_model_selection,0.080000,48,0.494612,0.033992,0.084804,0.011198,0.347222,0.047483,0.517361,0.097865,0.166667,0.091241,0.218234,0.010225,0.334810,0.033800,0.120140,0.037692,0.815972,0.056913,0.840278,0.054118
5,bayesian_active_model_selection,0.100000,48,0.526792,0.029683,0.089129,0.011756,0.354167,0.058053,0.565972,0.102353,0.149306,0.077956,0.213809,0.009314,0.296825,0.031136,0.158125,0.032999,0.795139,0.055226,0.895833,0.038447
5,bayesian_active_model_selection,0.150000,48,0.551038,0.029541,0.099913,0.012646,0.395833,0.056400,0.562500,0.106380,0.111111,0.067620,0.202863,0.012845,0.276420,0.036705,0.178531,0.037286,0.736111,0.075235,0.951389,0.029111
5,conformal_risk_filter,0.000000,48,0.095958,0.016113,0.011449,0.004651,0.107639,0.032969,0.003472,0.006806,0.222222,0.111040,0.235062,0.004903,0.751918,0.024192,-0.296968,0.020400,0.937500,0.025035,0.076389,0.030693
5,conformal_risk_filter,0.020000,48,0.104400,0.016854,0.019033,0.006985,0.194444,0.046983,0.003472,0.006806,0.211806,0.106431,0.229647,0.006237,0.750260,0.026273,-0.295310,0.021861,0.906250,0.032121,0.104167,0.035902
5,conformal_risk_filter,0.050000,48,0.122449,0.018182,0.023828,0.006625,0.201389,0.050501,0.006944,0.009522,0.190972,0.096771,0.223306,0.007019,0.730680,0.029301,-0.275730,0.024294,0.871528,0.037970,0.138889,0.036823
5,conformal_risk_filter,0.080000,48,0.166124,0.027707,0.027026,0.007483,0.204861,0.048864,0.041667,0.029979,0.190972,0.097744,0.219336,0.008475,0.675984,0.037555,-0.221034,0.035048,0.868056,0.047608,0.208333,0.051005
5,conformal_risk_filter,0.100000,48,0.178351,0.029169,0.034069,0.008435,0.142361,0.041254,0.045139,0.030354,0.197917,0.100918,0.216211,0.007902,0.670191,0.035146,-0.215241,0.033382,0.857639,0.041254,0.239583,0.054940
5,conformal_risk_filter,0.150000,48,0.204172,0.028936,0.035820,0.008295,0.156250,0.034259,0.065972,0.038588,0.197917,0.100918,0.215956,0.006857,0.639640,0.031108,-0.184689,0.031289,0.871528,0.037970,0.277778,0.053569
5,failure_aware_rl_recovery,0.000000,48,0.514730,0.066094,0.047717,0.007673,0.177083,0.042847,0.114583,0.087080,0.204861,0.102584,0.248564,0.005760,0.307099,0.069743,0.163188,0.073440,0.902778,0.033458,0.670139,0.079904
5,failure_aware_rl_recovery,0.020000,48,0.555007,0.063315,0.048326,0.005926,0.208333,0.057951,0.118056,0.087515,0.201389,0.102915,0.248572,0.006439,0.255825,0.068948,0.215870,0.071952,0.913194,0.037657,0.732639,0.074545
5,failure_aware_rl_recovery,0.050000,48,0.574536,0.057826,0.064355,0.007286,0.149306,0.037970,0.125000,0.092016,0.163194,0.085619,0.229872,0.009595,0.242636,0.063561,0.227739,0.066933,0.809028,0.057533,0.798611,0.060709
5,failure_aware_rl_recovery,0.080000,48,0.589954,0.055118,0.063182,0.006981,0.208333,0.044038,0.125000,0.092016,0.166667,0.092272,0.231316,0.010178,0.220213,0.058175,0.250074,0.062543,0.829861,0.060342,0.822917,0.053633
5,failure_aware_rl_recovery,0.100000,48,0.622657,0.046836,0.066309,0.007790,0.211806,0.050295,0.118056,0.084769,0.156250,0.083333,0.228122,0.010431,0.180498,0.049947,0.290356,0.052954,0.819444,0.061387,0.878472,0.044295
5,failure_aware_rl_recovery,0.150000,48,0.650934,0.042157,0.075670,0.009204,0.218750,0.049744,0.125000,0.092016,0.142361,0.081370,0.220007,0.012262,0.152599,0.046605,0.318233,0.049927,0.784722,0.072758,0.944444,0.031266
5,recovery_first_policy,0.000000,48,0.546042,0.036245,0.043498,0.005583,0.170139,0.052818,0.090278,0.070781,0.197917,0.101386,0.235836,0.006986,0.257918,0.039506,0.221095,0.041329,0.913194,0.041254,0.708333,0.046136
5,recovery_first_policy,0.020000,48,0.588415,0.039503,0.050427,0.006157,0.152778,0.041074,0.107639,0.082811,0.187500,0.096593,0.230715,0.008020,0.214169,0.041866,0.266322,0.044622,0.888889,0.046983,0.774306,0.044027
5,recovery_first_policy,0.050000,48,0.581426,0.037776,0.061529,0.010211,0.184028,0.042663,0.097222,0.072023,0.177083,0.092480,0.220964,0.009887,0.233605,0.041739,0.245553,0.043271,0.829861,0.057121,0.791667,0.050069
5,recovery_first_policy,0.080000,48,0.636346,0.029406,0.067355,0.008370,0.135417,0.042011,0.114583,0.087080,0.170139,0.088338,0.215706,0.009600,0.171997,0.032122,0.309671,0.033401,0.805556,0.056155,0.875000,0.031517
5,recovery_first_policy,0.100000,48,0.619205,0.033023,0.066799,0.008296,0.125000,0.035737,0.079861,0.063026,0.145833,0.080573,0.212849,0.010974,0.187671,0.042192,0.292698,0.041321,0.788194,0.064326,0.861111,0.045965
5,recovery_first_policy,0.150000,48,0.599956,0.032014,0.067647,0.008867,0.159722,0.045577,0.100694,0.076424,0.138889,0.073647,0.211647,0.010801,0.211800,0.039942,0.267077,0.040631,0.777778,0.061771,0.836806,0.049106
5,risk_bounded_typed_disagreement_protocol_v5,0.000000,48,0.499026,0.044357,0.071137,0.008900,0.475694,0.060733,0.569444,0.105581,0.152778,0.079515,0.256634,0.009294,0.338667,0.038854,0.116284,0.044920,0.861111,0.054444,0.788194,0.067903
5,risk_bounded_typed_disagreement_protocol_v5,0.020000,48,0.488981,0.037405,0.078067,0.010451,0.468750,0.061250,0.541667,0.102704,0.145833,0.076353,0.249030,0.010104,0.359399,0.031760,0.095551,0.036804,0.815972,0.059354,0.784722,0.057508
5,risk_bounded_typed_disagreement_protocol_v5,0.050000,48,0.520015,0.036851,0.092462,0.010598,0.479167,0.061994,0.538194,0.103044,0.097222,0.055732,0.235599,0.012748,0.332299,0.034343,0.122651,0.037197,0.743056,0.075314,0.868056,0.053236
5,risk_bounded_typed_disagreement_protocol_v5,0.080000,48,0.544486,0.041897,0.083980,0.008042,0.496528,0.051915,0.597222,0.109106,0.104167,0.056400,0.241810,0.011661,0.291988,0.040084,0.162963,0.044498,0.781250,0.070913,0.875000,0.041835
5,risk_bounded_typed_disagreement_protocol_v5,0.100000,48,0.550055,0.030669,0.099520,0.011340,0.520833,0.055555,0.576389,0.107852,0.069444,0.051314,0.227435,0.015333,0.299086,0.031992,0.155864,0.034047,0.701389,0.091220,0.927083,0.034942
5,risk_bounded_typed_disagreement_protocol_v5,0.150000,48,0.569097,0.027689,0.105974,0.009640,0.489583,0.065540,0.583333,0.104304,0.038194,0.032608,0.220011,0.015982,0.279879,0.029916,0.175071,0.029880,0.659722,0.095773,0.968750,0.023132
5,robust_mpc_fallback,0.000000,48,0.238488,0.033810,0.027753,0.005500,0.128472,0.045868,0.086806,0.049585,0.211806,0.106875,0.242245,0.005775,0.604672,0.037133,-0.147973,0.038414,0.923611,0.033635,0.291667,0.050069
5,robust_mpc_fallback,0.020000,48,0.292387,0.037859,0.041460,0.006982,0.121528,0.039794,0.090278,0.052340,0.201389,0.102454,0.229569,0.007194,0.549269,0.048272,-0.091676,0.047087,0.868056,0.040054,0.399306,0.059752
5,robust_mpc_fallback,0.050000,48,0.387471,0.039923,0.052952,0.008857,0.149306,0.043757,0.128472,0.070969,0.177083,0.090933,0.218687,0.009233,0.439035,0.048255,0.019354,0.048027,0.843750,0.054508,0.552083,0.062398
5,robust_mpc_fallback,0.080000,48,0.470791,0.031908,0.073032,0.008682,0.159722,0.052340,0.145833,0.078190,0.145833,0.076353,0.200567,0.009646,0.352492,0.039841,0.106320,0.039525,0.770833,0.063501,0.711806,0.049346
5,robust_mpc_fallback,0.100000,48,0.483826,0.040854,0.077026,0.009489,0.138889,0.047979,0.177083,0.090933,0.131944,0.072758,0.195597,0.010682,0.340856,0.050403,0.117868,0.050251,0.739583,0.070075,0.729167,0.058053
5,robust_mpc_fallback,0.150000,48,0.540653,0.035643,0.084480,0.009664,0.107639,0.035723,0.190972,0.097744,0.135417,0.073854,0.191858,0.010200,0.277783,0.050662,0.182301,0.048614,0.746528,0.069453,0.826389,0.047608
5,typed_disagreement_protocol_v4,0.000000,48,0.407998,0.043091,0.049299,0.006494,0.437500,0.058053,0.454861,0.093160,0.190972,0.097259,0.261893,0.006282,0.418179,0.045573,0.036771,0.048911,0.927083,0.037552,0.638889,0.075549
5,typed_disagreement_protocol_v4,0.020000,48,0.393586,0.043525,0.047739,0.006691,0.413194,0.066673,0.447917,0.093876,0.194444,0.101701,0.262276,0.007452,0.436303,0.044633,0.018647,0.049589,0.927083,0.043396,0.607639,0.072453
5,typed_disagreement_protocol_v4,0.050000,48,0.463716,0.038705,0.057947,0.005518,0.482639,0.050763,0.527778,0.101235,0.156250,0.081031,0.252842,0.008943,0.353762,0.041079,0.101188,0.044552,0.892361,0.051915,0.736111,0.059030
5,typed_disagreement_protocol_v4,0.080000,48,0.476361,0.034040,0.060793,0.005536,0.427083,0.055794,0.527778,0.094967,0.152778,0.081860,0.249121,0.009053,0.339427,0.035636,0.115523,0.038752,0.878472,0.056496,0.760417,0.046551
5,typed_disagreement_protocol_v4,0.100000,48,0.479135,0.032629,0.060804,0.006071,0.475694,0.059949,0.520833,0.098532,0.125000,0.071804,0.245755,0.011973,0.332794,0.037201,0.122156,0.039237,0.857639,0.072779,0.767361,0.056496
5,typed_disagreement_protocol_v4,0.150000,48,0.508380,0.028538,0.072850,0.007320,0.465278,0.063003,0.524306,0.097744,0.131944,0.070781,0.238827,0.009948,0.309922,0.034877,0.145028,0.036140,0.829861,0.062650,0.836806,0.041823
5,worldbench_diagnostic_probe,0.000000,48,0.498192,0.012629,0.077975,0.009495,0.413194,0.063026,0.388889,0.135937,0.250000,0.123796,0.281499,0.002529,0.329172,0.029691,0.125778,0.026599,1.000000,0.000000,0.982639,0.014556
5,worldbench_diagnostic_probe,0.020000,48,0.492635,0.016470,0.075366,0.009068,0.371528,0.054363,0.388889,0.135937,0.250000,0.123796,0.281714,0.002530,0.332959,0.032928,0.121991,0.030008,1.000000,0.000000,0.965278,0.027439
5,worldbench_diagnostic_probe,0.050000,48,0.495353,0.016615,0.077063,0.009365,0.399306,0.062838,0.381944,0.137193,0.246528,0.122254,0.281011,0.002752,0.331190,0.033312,0.123760,0.030425,0.996528,0.006806,0.975694,0.025714
5,worldbench_diagnostic_probe,0.080000,48,0.497789,0.013533,0.078372,0.009485,0.364583,0.055582,0.381944,0.137193,0.250000,0.123796,0.281566,0.002542,0.329732,0.031700,0.125218,0.028284,1.000000,0.000000,0.986111,0.016372
5,worldbench_diagnostic_probe,0.100000,48,0.500441,0.011833,0.078252,0.009392,0.361111,0.046983,0.385417,0.134827,0.246528,0.122254,0.280851,0.002714,0.326314,0.029808,0.128636,0.026439,0.996528,0.006806,0.986111,0.013170
5,worldbench_diagnostic_probe,0.150000,48,0.507033,0.014708,0.076756,0.008987,0.437500,0.055555,0.416667,0.132650,0.250000,0.123796,0.281018,0.002531,0.317312,0.027705,0.137638,0.025737,1.000000,0.000000,0.982639,0.014556
6,bayesian_active_model_selection,0.000000,48,0.427101,0.031387,0.057586,0.007146,0.381944,0.063749,0.465278,0.098692,0.201389,0.103374,0.239695,0.007458,0.386544,0.039302,0.067694,0.039726,0.916667,0.037670,0.704861,0.066139
6,bayesian_active_model_selection,0.020000,48,0.451667,0.031998,0.063529,0.007932,0.336806,0.057121,0.500000,0.102474,0.194444,0.098392,0.236040,0.006562,0.362563,0.037332,0.091675,0.039562,0.906250,0.037552,0.750000,0.059957
6,bayesian_active_model_selection,0.050000,48,0.495083,0.026638,0.081327,0.010592,0.333333,0.059957,0.500000,0.100139,0.159722,0.085878,0.219335,0.009997,0.326747,0.029730,0.127491,0.030492,0.815972,0.056913,0.840278,0.044528
6,bayesian_active_model_selection,0.080000,48,0.510560,0.026433,0.091852,0.012199,0.395833,0.052038,0.520833,0.104133,0.166667,0.086995,0.215091,0.009482,0.322289,0.030337,0.131950,0.031464,0.798611,0.050501,0.881944,0.041218
6,bayesian_active_model_selection,0.100000,48,0.538411,0.026330,0.097985,0.012600,0.357639,0.055865,0.545139,0.105539,0.125000,0.075653,0.206271,0.013284,0.290297,0.037452,0.163941,0.036011,0.750000,0.073432,0.934028,0.031875
6,bayesian_active_model_selection,0.150000,48,0.550749,0.017787,0.108601,0.013761,0.350694,0.055226,0.541667,0.102704,0.107639,0.070467,0.196474,0.013637,0.286056,0.031692,0.168183,0.028744,0.701389,0.078992,0.972222,0.017758
6,conformal_risk_filter,0.000000,48,0.087516,0.016314,0.009423,0.004692,0.149306,0.043757,0.000000,0.000000,0.222222,0.111888,0.236862,0.005651,0.760271,0.023809,-0.306033,0.020069,0.944444,0.029715,0.059028,0.031501
6,conformal_risk_filter,0.020000,48,0.113141,0.017638,0.020371,0.006613,0.177083,0.050918,0.000000,0.000000,0.208333,0.105879,0.226994,0.006639,0.738836,0.026611,-0.284597,0.022124,0.892361,0.037024,0.118056,0.036339
6,conformal_risk_filter,0.050000,48,0.126586,0.019359,0.026673,0.007925,0.166667,0.046646,0.000000,0.000000,0.197917,0.099976,0.221393,0.007107,0.728460,0.025927,-0.274222,0.023381,0.861111,0.038086,0.149306,0.040384
6,conformal_risk_filter,0.080000,48,0.151129,0.022729,0.026725,0.006927,0.128472,0.041539,0.017361,0.017506,0.197917,0.101386,0.220388,0.007524,0.694927,0.030281,-0.240688,0.029203,0.868056,0.041218,0.187500,0.044172
6,conformal_risk_filter,0.100000,48,0.189683,0.027873,0.036780,0.008303,0.125000,0.038293,0.041667,0.029979,0.166667,0.085901,0.210903,0.008959,0.655048,0.037354,-0.200810,0.034965,0.826389,0.050501,0.263889,0.053125
6,conformal_risk_filter,0.150000,48,0.215688,0.031028,0.041305,0.009761,0.149306,0.042663,0.065972,0.038588,0.177083,0.096974,0.208253,0.010625,0.627975,0.038553,-0.173737,0.038037,0.822917,0.061826,0.305556,0.060220
6,failure_aware_rl_recovery,0.000000,48,0.518678,0.067555,0.046797,0.006958,0.190972,0.045610,0.125000,0.094551,0.201389,0.101992,0.249646,0.006447,0.299788,0.070854,0.169931,0.074355,0.913194,0.036379,0.677083,0.079260
6,failure_aware_rl_recovery,0.020000,48,0.550807,0.067801,0.053178,0.008669,0.177083,0.045001,0.118056,0.089651,0.218750,0.110108,0.245219,0.007214,0.264223,0.075503,0.205635,0.077079,0.899306,0.040966,0.743056,0.082507
6,failure_aware_rl_recovery,0.050000,48,0.587099,0.053362,0.061195,0.007523,0.215278,0.043452,0.118056,0.086973,0.177083,0.089887,0.235366,0.008110,0.223772,0.059705,0.246464,0.060703,0.850694,0.047886,0.812500,0.057233
6,failure_aware_rl_recovery,0.080000,48,0.606324,0.049409,0.065423,0.008221,0.201389,0.045577,0.121528,0.092139,0.163194,0.084507,0.230930,0.009743,0.202334,0.053231,0.267895,0.055581,0.829861,0.056287,0.850694,0.050763
6,failure_aware_rl_recovery,0.100000,48,0.637403,0.045353,0.073850,0.009564,0.194444,0.046983,0.121528,0.092139,0.145833,0.080573,0.221966,0.011799,0.169808,0.048941,0.300459,0.052120,0.788194,0.068596,0.913194,0.040091
6,failure_aware_rl_recovery,0.150000,48,0.659580,0.040351,0.074098,0.006595,0.197917,0.049266,0.131944,0.094280,0.128472,0.071632,0.219693,0.011578,0.139269,0.043396,0.331321,0.045115,0.781250,0.069566,0.947917,0.026019
6,recovery_first_policy,0.000000,48,0.585969,0.043991,0.052335,0.007369,0.125000,0.041835,0.111111,0.084978,0.208333,0.106769,0.231436,0.007778,0.220398,0.045122,0.259174,0.046940,0.895833,0.045230,0.774306,0.053706
6,recovery_first_policy,0.020000,48,0.602787,0.034291,0.052490,0.005986,0.128472,0.037970,0.104167,0.079391,0.204861,0.104412,0.231885,0.006297,0.200741,0.032681,0.279919,0.034703,0.899306,0.037342,0.795139,0.035391
6,recovery_first_policy,0.050000,48,0.623744,0.034964,0.058377,0.005940,0.142361,0.036379,0.104167,0.080573,0.166667,0.086450,0.223309,0.008584,0.177257,0.040968,0.303859,0.040708,0.850694,0.049823,0.840278,0.043452
6,recovery_first_policy,0.080000,48,0.644004,0.033845,0.069061,0.008521,0.138889,0.042766,0.107639,0.081661,0.166667,0.087537,0.214063,0.009541,0.162993,0.041216,0.317781,0.042800,0.798611,0.056679,0.888889,0.040494
6,recovery_first_policy,0.100000,48,0.615991,0.032162,0.072606,0.009925,0.180556,0.047483,0.093750,0.072724,0.142361,0.073426,0.209338,0.010378,0.198886,0.042109,0.279930,0.042106,0.767361,0.060538,0.864583,0.044205
6,recovery_first_policy,0.150000,48,0.642030,0.031409,0.068803,0.008434,0.197917,0.051150,0.111111,0.085533,0.166667,0.085348,0.214659,0.009159,0.164591,0.036442,0.315957,0.036256,0.802083,0.053853,0.888889,0.040494
6,risk_bounded_typed_disagreement_protocol_v5,0.000000,48,0.484096,0.036291,0.071770,0.009068,0.437500,0.064974,0.524306,0.101541,0.156250,0.083333,0.255016,0.010040,0.356200,0.032239,0.098038,0.036282,0.847222,0.055732,0.774306,0.060342
6,risk_bounded_typed_disagreement_protocol_v5,0.020000,48,0.491530,0.038534,0.084073,0.010650,0.503472,0.068424,0.524306,0.103844,0.142361,0.074703,0.246109,0.010401,0.361959,0.040266,0.092279,0.042734,0.798611,0.057508,0.809028,0.060733
6,risk_bounded_typed_disagreement_protocol_v5,0.050000,48,0.526080,0.035329,0.085615,0.010325,0.500000,0.047649,0.569444,0.103316,0.114583,0.069566,0.240095,0.012466,0.316661,0.035428,0.137577,0.035431,0.777778,0.074920,0.854167,0.047276
6,risk_bounded_typed_disagreement_protocol_v5,0.080000,48,0.550940,0.037255,0.094328,0.010509,0.513889,0.062909,0.559028,0.103616,0.079861,0.052369,0.229940,0.013825,0.293167,0.039002,0.161071,0.040849,0.718750,0.084320,0.902778,0.043316
6,risk_bounded_typed_disagreement_protocol_v5,0.100000,48,0.562554,0.031679,0.094183,0.008206,0.444444,0.058628,0.576389,0.103374,0.059028,0.038280,0.229741,0.014234,0.274983,0.031171,0.179255,0.033186,0.718750,0.087622,0.930556,0.030500
6,risk_bounded_typed_disagreement_protocol_v5,0.150000,48,0.589741,0.028656,0.100302,0.007408,0.420139,0.061507,0.597222,0.107797,0.045139,0.030354,0.223243,0.014685,0.245250,0.033522,0.208988,0.032028,0.687500,0.091565,0.982639,0.014556
6,robust_mpc_fallback,0.000000,48,0.259232,0.044651,0.028574,0.006746,0.156250,0.035613,0.107639,0.060342,0.197917,0.102776,0.240264,0.008010,0.577769,0.053811,-0.120774,0.052199,0.920139,0.043486,0.322917,0.068366
6,robust_mpc_fallback,0.020000,48,0.285976,0.039940,0.037087,0.006911,0.159722,0.045577,0.104167,0.061994,0.197917,0.099502,0.233179,0.006671,0.552225,0.047422,-0.095577,0.045958,0.888889,0.035516,0.378472,0.058955
6,robust_mpc_fallback,0.050000,48,0.367281,0.039033,0.050107,0.007632,0.173611,0.048591,0.131944,0.069432,0.156250,0.082763,0.218406,0.009458,0.459276,0.049815,-0.002018,0.047161,0.829861,0.056287,0.517361,0.061699
6,robust_mpc_fallback,0.080000,48,0.430620,0.038065,0.063049,0.007270,0.166667,0.046646,0.145833,0.075731,0.159722,0.081932,0.208756,0.008153,0.393354,0.052798,0.064811,0.050985,0.802083,0.050217,0.631944,0.057508
6,robust_mpc_fallback,0.100000,48,0.481189,0.036080,0.078702,0.010577,0.114583,0.036595,0.170139,0.089403,0.138889,0.078013,0.196243,0.011526,0.346318,0.047402,0.111856,0.046219,0.743056,0.075314,0.732639,0.053042
6,robust_mpc_fallback,0.150000,48,0.569893,0.030330,0.090960,0.010603,0.163194,0.039496,0.208333,0.104982,0.121528,0.064326,0.185723,0.010300,0.246294,0.042181,0.212275,0.042009,0.722222,0.072351,0.875000,0.034388
6,typed_disagreement_protocol_v4,0.000000,48,0.427914,0.036783,0.049804,0.006183,0.423611,0.068056,0.489583,0.101269,0.201389,0.103374,0.264543,0.006835,0.391350,0.037932,0.062888,0.041419,0.947917,0.036595,0.680556,0.065125
6,typed_disagreement_protocol_v4,0.020000,48,0.435678,0.035357,0.050548,0.005258,0.440972,0.054580,0.500000,0.096776,0.184028,0.095912,0.260605,0.007646,0.381702,0.036840,0.072536,0.040872,0.930556,0.044395,0.684028,0.059354
6,typed_disagreement_protocol_v4,0.050000,48,0.465759,0.033427,0.057832,0.005879,0.454861,0.056496,0.538194,0.103502,0.163194,0.086170,0.255890,0.008700,0.349833,0.034232,0.104405,0.037573,0.906250,0.052293,0.750000,0.057542
6,typed_disagreement_protocol_v4,0.080000,48,0.475817,0.032324,0.061895,0.005701,0.447917,0.067496,0.506944,0.096756,0.131944,0.070781,0.246736,0.010528,0.338487,0.038665,0.115752,0.037961,0.864583,0.063525,0.767361,0.054796
