method,split,seed,task,family,episodes,classification_correct_count,useful_count,useful_intervention_count,noise_count,noise_false_alarm_count,success_count,unsafe_commit_count,unnecessary_intervention_count,recovery_attempt_count,recovery_success_count,probe_count,protocol_cost_sum,planning_regret_sum,probe_informativeness_sum,disagreement_family_accuracy,useful_disagreement_recall,noise_false_alarm_rate,calibration_error,probe_informativeness,task_success,unsafe_commit_rate,unnecessary_abstention_recovery_rate,recovery_success,protocol_cost,planning_regret_to_oracle
conformal_risk_filter,sensor_noise_shift,6,mobile_navigation_under_sensor_noise,aleatoric_sensor_noise,88,16,0,0,88,20,47,0,20,0,0,0,9.252000,13.746610,0.000000,0.181818,0.000000,0.227273,0.108478,0.000000,0.534091,0.000000,0.227273,0.000000,0.105136,0.156211
conformal_risk_filter,sensor_noise_shift,6,mobile_navigation_under_sensor_noise,model_misspecification,88,28,88,34,0,0,35,0,0,0,0,0,11.724400,34.862839,0.000000,0.318182,0.386364,0.000000,0.174045,0.000000,0.397727,0.000000,0.000000,0.000000,0.133232,0.396169
conformal_risk_filter,sensor_noise_shift,6,mobile_navigation_under_sensor_noise,out_of_distribution_action,88,24,88,44,0,0,26,0,1,0,0,0,13.177400,36.676982,0.000000,0.272727,0.500000,0.000000,0.318152,0.000000,0.295455,0.000000,0.011364,0.000000,0.149743,0.416784
conformal_risk_filter,sensor_noise_shift,6,mobile_navigation_under_sensor_noise,multi_modal_valid_plans,88,14,0,0,88,10,49,0,10,0,0,0,7.486000,7.282168,0.000000,0.159091,0.000000,0.113636,0.120350,0.000000,0.556818,0.000000,0.113636,0.000000,0.085068,0.082752
conformal_risk_filter,sensor_noise_shift,6,mobile_navigation_under_sensor_noise,sensor_corruption,88,13,88,31,0,0,34,0,1,0,0,0,11.194600,29.244658,0.000000,0.147727,0.352273,0.000000,0.202863,0.000000,0.386364,0.000000,0.011364,0.000000,0.127211,0.332326
conformal_risk_filter,sensor_noise_shift,6,mobile_navigation_under_sensor_noise,controller_instability,88,28,88,48,0,0,27,0,1,0,0,0,14.196800,50.229144,0.000000,0.318182,0.545455,0.000000,0.234681,0.000000,0.306818,0.000000,0.011364,0.000000,0.161327,0.570786
conformal_risk_filter,sensor_noise_shift,6,legged_locomotion_disturbance,epistemic_unknown,88,23,88,38,0,0,28,0,4,0,0,0,12.734800,36.098139,0.000000,0.261364,0.431818,0.000000,0.254044,0.000000,0.318182,0.000000,0.045455,0.000000,0.144714,0.410206
conformal_risk_filter,sensor_noise_shift,6,legged_locomotion_disturbance,aleatoric_sensor_noise,88,9,0,0,88,25,45,0,25,0,0,0,10.335000,16.664897,0.000000,0.102273,0.000000,0.284091,0.120308,0.000000,0.511364,0.000000,0.284091,0.000000,0.117443,0.189374
conformal_risk_filter,sensor_noise_shift,6,legged_locomotion_disturbance,model_misspecification,88,24,88,46,0,0,29,0,0,0,0,0,14.211600,43.377909,0.000000,0.272727,0.522727,0.000000,0.199983,0.000000,0.329545,0.000000,0.000000,0.000000,0.161495,0.492931
conformal_risk_filter,sensor_noise_shift,6,legged_locomotion_disturbance,out_of_distribution_action,88,26,88,53,0,0,27,0,0,0,0,0,14.768000,37.096909,0.000000,0.295455,0.602273,0.000000,0.308638,0.000000,0.306818,0.000000,0.000000,0.000000,0.167818,0.421556
conformal_risk_filter,sensor_noise_shift,6,legged_locomotion_disturbance,multi_modal_valid_plans,88,13,0,0,88,21,43,0,21,0,0,0,9.596600,14.314142,0.000000,0.147727,0.000000,0.238636,0.143909,0.000000,0.488636,0.000000,0.238636,0.000000,0.109052,0.162661
conformal_risk_filter,sensor_noise_shift,6,legged_locomotion_disturbance,sensor_corruption,88,24,88,42,0,0,25,0,1,0,0,0,13.473200,37.710441,0.000000,0.272727,0.477273,0.000000,0.258401,0.000000,0.284091,0.000000,0.011364,0.000000,0.153105,0.428528
conformal_risk_filter,sensor_noise_shift,6,legged_locomotion_disturbance,controller_instability,88,27,88,56,0,0,22,0,0,0,0,0,16.057600,55.707414,0.000000,0.306818,0.636364,0.000000,0.247055,0.000000,0.250000,0.000000,0.000000,0.000000,0.182473,0.633039
robust_mpc_fallback,sensor_noise_shift,0,bimanual_manipulation_failure_detection,epistemic_unknown,88,18,88,11,0,0,55,0,2,0,0,0,8.756000,12.957804,0.000000,0.204545,0.125000,0.000000,0.081334,0.000000,0.625000,0.000000,0.022727,0.000000,0.099500,0.147248
robust_mpc_fallback,sensor_noise_shift,0,bimanual_manipulation_failure_detection,aleatoric_sensor_noise,88,12,0,0,88,10,46,0,10,0,0,0,8.640000,1.701464,0.000000,0.136364,0.000000,0.113636,0.190585,0.000000,0.522727,0.000000,0.113636,0.000000,0.098182,0.019335
robust_mpc_fallback,sensor_noise_shift,0,bimanual_manipulation_failure_detection,model_misspecification,88,13,88,77,0,0,68,0,4,0,0,0,16.412000,2.661184,0.000000,0.147727,0.875000,0.000000,0.224817,0.000000,0.772727,0.000000,0.045455,0.000000,0.186500,0.030241
robust_mpc_fallback,sensor_noise_shift,0,bimanual_manipulation_failure_detection,out_of_distribution_action,88,21,88,77,0,0,70,0,1,0,0,0,16.412000,2.414774,0.000000,0.238636,0.875000,0.000000,0.275583,0.000000,0.795455,0.000000,0.011364,0.000000,0.186500,0.027441
robust_mpc_fallback,sensor_noise_shift,0,bimanual_manipulation_failure_detection,multi_modal_valid_plans,88,8,0,0,88,7,48,0,7,0,0,0,8.292000,1.701757,0.000000,0.090909,0.000000,0.079545,0.204662,0.000000,0.545455,0.000000,0.079545,0.000000,0.094227,0.019338
robust_mpc_fallback,sensor_noise_shift,0,bimanual_manipulation_failure_detection,sensor_corruption,88,14,88,19,0,0,46,0,0,0,0,0,9.684000,13.638141,0.000000,0.159091,0.215909,0.000000,0.163262,0.000000,0.522727,0.000000,0.000000,0.000000,0.110045,0.154979
robust_mpc_fallback,sensor_noise_shift,0,bimanual_manipulation_failure_detection,controller_instability,88,20,88,80,0,0,59,0,1,0,0,0,16.760000,16.052906,0.000000,0.227273,0.909091,0.000000,0.181019,0.000000,0.670455,0.000000,0.011364,0.000000,0.190455,0.182419
robust_mpc_fallback,sensor_noise_shift,0,contact_rich_pick_and_place,epistemic_unknown,88,19,88,7,0,0,43,0,1,0,0,0,8.271000,12.494343,0.000000,0.215909,0.079545,0.000000,0.205719,0.000000,0.488636,0.000000,0.011364,0.000000,0.093989,0.141981
robust_mpc_fallback,sensor_noise_shift,0,contact_rich_pick_and_place,aleatoric_sensor_noise,88,14,0,0,88,8,50,0,8,0,0,0,8.384000,1.806809,0.000000,0.159091,0.000000,0.090909,0.173486,0.000000,0.568182,0.000000,0.090909,0.000000,0.095273,0.020532
robust_mpc_fallback,sensor_noise_shift,0,contact_rich_pick_and_place,model_misspecification,88,23,88,66,0,0,66,0,4,0,0,0,14.938000,4.465140,0.000000,0.261364,0.750000,0.000000,0.166152,0.000000,0.750000,0.000000,0.045455,0.000000,0.169750,0.050740
robust_mpc_fallback,sensor_noise_shift,0,contact_rich_pick_and_place,out_of_distribution_action,88,10,88,74,0,0,69,0,0,0,0,0,15.842000,3.008239,0.000000,0.113636,0.840909,0.000000,0.221033,0.000000,0.784091,0.000000,0.000000,0.000000,0.180023,0.034185
robust_mpc_fallback,sensor_noise_shift,0,contact_rich_pick_and_place,multi_modal_valid_plans,88,9,0,0,88,5,62,0,5,0,0,0,8.045000,1.648999,0.000000,0.102273,0.000000,0.056818,0.074464,0.000000,0.704545,0.000000,0.056818,0.000000,0.091420,0.018739
robust_mpc_fallback,sensor_noise_shift,0,contact_rich_pick_and_place,sensor_corruption,88,14,88,15,0,0,42,0,0,0,0,0,9.175000,12.243777,0.000000,0.159091,0.170455,0.000000,0.178782,0.000000,0.477273,0.000000,0.000000,0.000000,0.104261,0.139134
robust_mpc_fallback,sensor_noise_shift,0,contact_rich_pick_and_place,controller_instability,88,14,88,76,0,0,66,0,2,0,0,0,16.068000,15.844535,0.000000,0.159091,0.863636,0.000000,0.220814,0.000000,0.750000,0.000000,0.022727,0.000000,0.182591,0.180052
robust_mpc_fallback,sensor_noise_shift,0,deformable_object_handling,epistemic_unknown,88,17,88,14,0,0,51,0,2,0,0,0,9.160000,11.205556,0.000000,0.193182,0.159091,0.000000,0.127914,0.000000,0.579545,0.000000,0.022727,0.000000,0.104091,0.127336
robust_mpc_fallback,sensor_noise_shift,0,deformable_object_handling,aleatoric_sensor_noise,88,18,0,0,88,8,53,0,8,0,0,0,8.440000,1.774101,0.000000,0.204545,0.000000,0.090909,0.145495,0.000000,0.602273,0.000000,0.090909,0.000000,0.095909,0.020160
robust_mpc_fallback,sensor_noise_shift,0,deformable_object_handling,model_misspecification,88,24,88,72,0,0,69,0,1,0,0,0,16.120000,3.189014,0.000000,0.272727,0.818182,0.000000,0.251899,0.000000,0.784091,0.000000,0.011364,0.000000,0.183182,0.036239
robust_mpc_fallback,sensor_noise_shift,0,deformable_object_handling,out_of_distribution_action,88,16,88,78,0,0,61,0,3,0,0,0,16.840000,2.018188,0.000000,0.181818,0.886364,0.000000,0.201327,0.000000,0.693182,0.000000,0.034091,0.000000,0.191364,0.022934
robust_mpc_fallback,sensor_noise_shift,0,deformable_object_handling,multi_modal_valid_plans,88,6,0,0,88,5,57,0,5,0,0,0,8.080000,1.850960,0.000000,0.068182,0.000000,0.056818,0.112570,0.000000,0.647727,0.000000,0.056818,0.000000,0.091818,0.021034
robust_mpc_fallback,sensor_noise_shift,0,deformable_object_handling,sensor_corruption,88,13,88,18,0,0,52,0,0,0,0,0,9.640000,11.598014,0.000000,0.147727,0.204545,0.000000,0.218613,0.000000,0.590909,0.000000,0.000000,0.000000,0.109545,0.131796
robust_mpc_fallback,sensor_noise_shift,0,deformable_object_handling,controller_instability,88,21,88,82,0,0,61,0,3,0,0,0,17.320000,15.462679,0.000000,0.238636,0.931818,0.000000,0.186665,0.000000,0.693182,0.000000,0.034091,0.000000,0.196818,0.175712
robust_mpc_fallback,sensor_noise_shift,0,mobile_navigation_under_sensor_noise,epistemic_unknown,88,28,88,8,0,0,54,0,1,0,0,0,8.392000,11.905487,0.000000,0.318182,0.090909,0.000000,0.123854,0.000000,0.613636,0.000000,0.011364,0.000000,0.095364,0.135290
robust_mpc_fallback,sensor_noise_shift,0,mobile_navigation_under_sensor_noise,aleatoric_sensor_noise,88,18,0,0,88,6,58,0,6,0,0,0,8.164000,1.634875,0.000000,0.204545,0.000000,0.068182,0.203603,0.000000,0.659091,0.000000,0.068182,0.000000,0.092773,0.018578
robust_mpc_fallback,sensor_noise_shift,0,mobile_navigation_under_sensor_noise,model_misspecification,88,16,88,69,0,0,65,0,4,0,0,0,15.346000,3.555181,0.000000,0.181818,0.784091,0.000000,0.193015,0.000000,0.738636,0.000000,0.045455,0.000000,0.174386,0.040400
robust_mpc_fallback,sensor_noise_shift,0,mobile_navigation_under_sensor_noise,out_of_distribution_action,88,22,88,74,0,0,77,0,4,0,0,0,15.916000,2.800752,0.000000,0.250000,0.840909,0.000000,0.305551,0.000000,0.875000,0.000000,0.045455,0.000000,0.180864,0.031827
robust_mpc_fallback,sensor_noise_shift,0,mobile_navigation_under_sensor_noise,multi_modal_valid_plans,88,6,0,0,88,9,56,0,9,0,0,0,8.506000,2.036365,0.000000,0.068182,0.000000,0.102273,0.152436,0.000000,0.636364,0.000000,0.102273,0.000000,0.096659,0.023141
robust_mpc_fallback,sensor_noise_shift,0,mobile_navigation_under_sensor_noise,sensor_corruption,88,16,88,14,0,0,46,0,0,0,0,0,9.138600,12.224343,0.000000,0.181818,0.159091,0.000000,0.131132,0.000000,0.522727,0.000000,0.000000,0.000000,0.103848,0.138913
robust_mpc_fallback,sensor_noise_shift,0,mobile_navigation_under_sensor_noise,controller_instability,88,20,88,80,0,0,64,0,0,0,0,0,16.600000,15.550894,0.000000,0.227273,0.909091,0.000000,0.173900,0.000000,0.727273,0.000000,0.000000,0.000000,0.188636,0.176715
robust_mpc_fallback,sensor_noise_shift,0,legged_locomotion_disturbance,epistemic_unknown,88,12,88,13,0,0,46,0,0,0,0,0,9.144000,13.970248,0.000000,0.136364,0.147727,0.000000,0.138744,0.000000,0.522727,0.000000,0.000000,0.000000,0.103909,0.158753
robust_mpc_fallback,sensor_noise_shift,0,legged_locomotion_disturbance,aleatoric_sensor_noise,88,11,0,0,88,5,56,0,5,0,0,0,8.120000,2.079450,0.000000,0.125000,0.000000,0.056818,0.122256,0.000000,0.636364,0.000000,0.056818,0.000000,0.092273,0.023630
robust_mpc_fallback,sensor_noise_shift,0,legged_locomotion_disturbance,model_misspecification,88,16,88,62,0,0,69,0,2,0,0,0,15.416000,5.942755,0.000000,0.181818,0.704545,0.000000,0.277719,0.000000,0.784091,0.000000,0.022727,0.000000,0.175182,0.067531
robust_mpc_fallback,sensor_noise_shift,0,legged_locomotion_disturbance,out_of_distribution_action,88,19,88,74,0,0,71,0,2,0,0,0,16.952000,3.351617,0.000000,0.215909,0.840909,0.000000,0.265394,0.000000,0.806818,0.000000,0.022727,0.000000,0.192636,0.038087
robust_mpc_fallback,sensor_noise_shift,0,legged_locomotion_disturbance,multi_modal_valid_plans,88,9,0,0,88,4,52,0,4,0,0,0,7.992000,1.733449,0.000000,0.102273,0.000000,0.045455,0.095078,0.000000,0.590909,0.000000,0.045455,0.000000,0.090818,0.019698
robust_mpc_fallback,sensor_noise_shift,0,legged_locomotion_disturbance,sensor_corruption,88,18,88,13,0,0,51,0,0,0,0,0,9.144000,14.759222,0.000000,0.204545,0.147727,0.000000,0.119309,0.000000,0.579545,0.000000,0.000000,0.000000,0.103909,0.167718
robust_mpc_fallback,sensor_noise_shift,0,legged_locomotion_disturbance,controller_instability,88,18,88,83,0,0,58,0,1,0,0,0,18.104000,17.206710,0.000000,0.204545,0.943182,0.000000,0.214394,0.000000,0.659091,0.000000,0.011364,0.000000,0.205727,0.195531
robust_mpc_fallback,sensor_noise_shift,1,bimanual_manipulation_failure_detection,epistemic_unknown,88,17,88,19,0,0,51,0,1,0,0,0,9.684000,12.347851,0.000000,0.193182,0.215909,0.000000,0.109089,0.000000,0.579545,0.000000,0.011364,0.000000,0.110045,0.140316
robust_mpc_fallback,sensor_noise_shift,1,bimanual_manipulation_failure_detection,aleatoric_sensor_noise,88,15,0,0,88,6,57,0,6,0,0,0,8.176000,1.675883,0.000000,0.170455,0.000000,0.068182,0.176846,0.000000,0.647727,0.000000,0.068182,0.000000,0.092909,0.019044
robust_mpc_fallback,sensor_noise_shift,1,bimanual_manipulation_failure_detection,model_misspecification,88,17,88,76,0,0,62,0,3,0,0,0,16.296000,2.675595,0.000000,0.193182,0.863636,0.000000,0.227591,0.000000,0.704545,0.000000,0.034091,0.000000,0.185182,0.030404
robust_mpc_fallback,sensor_noise_shift,1,bimanual_manipulation_failure_detection,out_of_distribution_action,88,16,88,75,0,0,67,0,5,0,0,0,16.180000,2.600042,0.000000,0.181818,0.852273,0.000000,0.212325,0.000000,0.761364,0.000000,0.056818,0.000000,0.183864,0.029546
robust_mpc_fallback,sensor_noise_shift,1,bimanual_manipulation_failure_detection,multi_modal_valid_plans,88,10,0,0,88,9,60,0,9,0,0,0,8.524000,1.630863,0.000000,0.113636,0.000000,0.102273,0.099466,0.000000,0.681818,0.000000,0.102273,0.000000,0.096864,0.018533
robust_mpc_fallback,sensor_noise_shift,1,bimanual_manipulation_failure_detection,sensor_corruption,88,12,88,21,0,0,52,0,1,0,0,0,9.916000,12.279237,0.000000,0.136364,0.238636,0.000000,0.069314,0.000000,0.590909,0.000000,0.011364,0.000000,0.112682,0.139537
robust_mpc_fallback,sensor_noise_shift,1,bimanual_manipulation_failure_detection,controller_instability,88,23,88,81,0,0,53,0,2,0,0,0,16.876000,15.795202,0.000000,0.261364,0.920455,0.000000,0.104091,0.000000,0.602273,0.000000,0.022727,0.000000,0.191773,0.179491
robust_mpc_fallback,sensor_noise_shift,1,contact_rich_pick_and_place,epistemic_unknown,88,15,88,15,0,0,59,0,4,0,0,0,9.175000,11.506191,0.000000,0.170455,0.170455,0.000000,0.204675,0.000000,0.670455,0.000000,0.045455,0.000000,0.104261,0.130752
robust_mpc_fallback,sensor_noise_shift,1,contact_rich_pick_and_place,aleatoric_sensor_noise,88,10,0,0,88,1,54,0,1,0,0,0,7.593000,1.880738,0.000000,0.113636,0.000000,0.011364,0.122489,0.000000,0.613636,0.000000,0.011364,0.000000,0.086284,0.021372
robust_mpc_fallback,sensor_noise_shift,1,contact_rich_pick_and_place,model_misspecification,88,21,88,77,0,0,66,0,1,0,0,0,16.181000,2.333882,0.000000,0.238636,0.875000,0.000000,0.272817,0.000000,0.750000,0.000000,0.011364,0.000000,0.183875,0.026521
robust_mpc_fallback,sensor_noise_shift,1,contact_rich_pick_and_place,out_of_distribution_action,88,18,88,77,0,0,66,0,4,0,0,0,16.181000,2.267400,0.000000,0.204545,0.875000,0.000000,0.208649,0.000000,0.750000,0.000000,0.045455,0.000000,0.183875,0.025766
robust_mpc_fallback,sensor_noise_shift,1,contact_rich_pick_and_place,multi_modal_valid_plans,88,9,0,0,88,5,55,0,5,0,0,0,8.045000,1.720538,0.000000,0.102273,0.000000,0.056818,0.153856,0.000000,0.625000,0.000000,0.056818,0.000000,0.091420,0.019552
robust_mpc_fallback,sensor_noise_shift,1,contact_rich_pick_and_place,sensor_corruption,88,11,88,12,0,0,56,0,0,0,0,0,8.836000,12.047105,0.000000,0.125000,0.136364,0.000000,0.091343,0.000000,0.636364,0.000000,0.000000,0.000000,0.100409,0.136899
robust_mpc_fallback,sensor_noise_shift,1,contact_rich_pick_and_place,controller_instability,88,14,88,77,0,0,64,0,3,0,0,0,16.181000,15.869508,0.000000,0.159091,0.875000,0.000000,0.202939,0.000000,0.727273,0.000000,0.034091,0.000000,0.183875,0.180335
robust_mpc_fallback,sensor_noise_shift,1,deformable_object_handling,epistemic_unknown,88,27,88,12,0,0,48,0,2,0,0,0,8.920000,11.381058,0.000000,0.306818,0.136364,0.000000,0.247464,0.000000,0.545455,0.000000,0.022727,0.000000,0.101364,0.129330
robust_mpc_fallback,sensor_noise_shift,1,deformable_object_handling,aleatoric_sensor_noise,88,19,0,0,88,4,62,0,4,0,0,0,7.960000,1.667078,0.000000,0.215909,0.000000,0.045455,0.077706,0.000000,0.704545,0.000000,0.045455,0.000000,0.090455,0.018944
robust_mpc_fallback,sensor_noise_shift,1,deformable_object_handling,model_misspecification,88,21,88,76,0,0,68,0,3,0,0,0,16.600000,2.609762,0.000000,0.238636,0.863636,0.000000,0.202276,0.000000,0.772727,0.000000,0.034091,0.000000,0.188636,0.029656
robust_mpc_fallback,sensor_noise_shift,1,deformable_object_handling,out_of_distribution_action,88,18,88,74,0,0,74,0,1,0,0,0,16.360000,2.822621,0.000000,0.204545,0.840909,0.000000,0.307552,0.000000,0.840909,0.000000,0.011364,0.000000,0.185909,0.032075
robust_mpc_fallback,sensor_noise_shift,1,deformable_object_handling,multi_modal_valid_plans,88,8,0,0,88,9,57,0,9,0,0,0,8.560000,1.762686,0.000000,0.090909,0.000000,0.102273,0.117679,0.000000,0.647727,0.000000,0.102273,0.000000,0.097273,0.020031
robust_mpc_fallback,sensor_noise_shift,1,deformable_object_handling,sensor_corruption,88,12,88,16,0,0,45,0,1,0,0,0,9.400000,11.653745,0.000000,0.136364,0.181818,0.000000,0.204882,0.000000,0.511364,0.000000,0.011364,0.000000,0.106818,0.132429
robust_mpc_fallback,sensor_noise_shift,1,deformable_object_handling,controller_instability,88,21,88,80,0,0,64,0,4,0,0,0,17.080000,15.684074,0.000000,0.238636,0.909091,0.000000,0.191265,0.000000,0.727273,0.000000,0.045455,0.000000,0.194091,0.178228
robust_mpc_fallback,sensor_noise_shift,1,mobile_navigation_under_sensor_noise,epistemic_unknown,88,27,88,9,0,0,50,0,0,0,0,0,8.506000,11.063933,0.000000,0.306818,0.102273,0.000000,0.150728,0.000000,0.568182,0.000000,0.000000,0.000000,0.096659,0.125727
robust_mpc_fallback,sensor_noise_shift,1,mobile_navigation_under_sensor_noise,aleatoric_sensor_noise,88,10,0,0,88,4,59,0,4,0,0,0,7.936000,1.611752,0.000000,0.113636,0.000000,0.045455,0.111976,0.000000,0.670455,0.000000,0.045455,0.000000,0.090182,0.018315
robust_mpc_fallback,sensor_noise_shift,1,mobile_navigation_under_sensor_noise,model_misspecification,88,18,88,74,0,0,70,0,8,0,0,0,15.916000,2.447172,0.000000,0.204545,0.840909,0.000000,0.181491,0.000000,0.795455,0.000000,0.090909,0.000000,0.180864,0.027809
robust_mpc_fallback,sensor_noise_shift,1,mobile_navigation_under_sensor_noise,out_of_distribution_action,88,15,88,77,0,0,66,0,4,0,0,0,16.258000,1.933596,0.000000,0.170455,0.875000,0.000000,0.182528,0.000000,0.750000,0.000000,0.045455,0.000000,0.184750,0.021973
robust_mpc_fallback,sensor_noise_shift,1,mobile_navigation_under_sensor_noise,multi_modal_valid_plans,88,9,0,0,88,5,64,0,5,0,0,0,8.050000,1.816220,0.000000,0.102273,0.000000,0.056818,0.155874,0.000000,0.727273,0.000000,0.056818,0.000000,0.091477,0.020639
robust_mpc_fallback,sensor_noise_shift,1,mobile_navigation_under_sensor_noise,sensor_corruption,88,22,88,12,0,0,56,0,0,0,0,0,8.848000,11.583252,0.000000,0.250000,0.136364,0.000000,0.142947,0.000000,0.636364,0.000000,0.000000,0.000000,0.100545,0.131628
robust_mpc_fallback,sensor_noise_shift,1,mobile_navigation_under_sensor_noise,controller_instability,88,20,88,73,0,0,52,0,2,0,0,0,15.802000,16.498740,0.000000,0.227273,0.829545,0.000000,0.205363,0.000000,0.590909,0.000000,0.022727,0.000000,0.179568,0.187486
robust_mpc_fallback,sensor_noise_shift,1,legged_locomotion_disturbance,epistemic_unknown,88,23,88,13,0,0,44,0,2,0,0,0,9.144000,13.780800,0.000000,0.261364,0.147727,0.000000,0.220396,0.000000,0.500000,0.000000,0.022727,0.000000,0.103909,0.156600
robust_mpc_fallback,sensor_noise_shift,1,legged_locomotion_disturbance,aleatoric_sensor_noise,88,14,0,0,88,1,52,0,1,0,0,0,7.608000,1.902106,0.000000,0.159091,0.000000,0.011364,0.082864,0.000000,0.590909,0.000000,0.011364,0.000000,0.086455,0.021615
robust_mpc_fallback,sensor_noise_shift,1,legged_locomotion_disturbance,model_misspecification,88,14,88,74,0,0,68,0,1,0,0,0,16.952000,3.212908,0.000000,0.159091,0.840909,0.000000,0.203162,0.000000,0.772727,0.000000,0.011364,0.000000,0.192636,0.036510
robust_mpc_fallback,sensor_noise_shift,1,legged_locomotion_disturbance,out_of_distribution_action,88,20,88,77,0,0,72,0,2,0,0,0,17.336000,2.697899,0.000000,0.227273,0.875000,0.000000,0.301171,0.000000,0.818182,0.000000,0.022727,0.000000,0.197000,0.030658
robust_mpc_fallback,sensor_noise_shift,1,legged_locomotion_disturbance,multi_modal_valid_plans,88,9,0,0,88,3,49,0,3,0,0,0,7.864000,1.882522,0.000000,0.102273,0.000000,0.034091,0.131208,0.000000,0.556818,0.000000,0.034091,0.000000,0.089364,0.021392
robust_mpc_fallback,sensor_noise_shift,1,legged_locomotion_disturbance,sensor_corruption,88,19,88,15,0,0,55,0,1,0,0,0,9.400000,13.771247,0.000000,0.215909,0.170455,0.000000,0.127261,0.000000,0.625000,0.000000,0.011364,0.000000,0.106818,0.156491
robust_mpc_fallback,sensor_noise_shift,1,legged_locomotion_disturbance,controller_instability,88,18,88,85,0,0,55,0,2,0,0,0,18.360000,17.019425,0.000000,0.204545,0.965909,0.000000,0.127488,0.000000,0.625000,0.000000,0.022727,0.000000,0.208636,0.193403
robust_mpc_fallback,sensor_noise_shift,2,bimanual_manipulation_failure_detection,epistemic_unknown,88,20,88,13,0,0,58,0,2,0,0,0,8.988000,13.200123,0.000000,0.227273,0.147727,0.000000,0.138649,0.000000,0.659091,0.000000,0.022727,0.000000,0.102136,0.150001
robust_mpc_fallback,sensor_noise_shift,2,bimanual_manipulation_failure_detection,aleatoric_sensor_noise,88,9,0,0,88,10,51,0,10,0,0,0,8.640000,1.633485,0.000000,0.102273,0.000000,0.113636,0.153363,0.000000,0.579545,0.000000,0.113636,0.000000,0.098182,0.018562
robust_mpc_fallback,sensor_noise_shift,2,bimanual_manipulation_failure_detection,model_misspecification,88,17,88,69,0,0,63,0,3,0,0,0,15.484000,4.372340,0.000000,0.193182,0.784091,0.000000,0.169765,0.000000,0.715909,0.000000,0.034091,0.000000,0.175955,0.049686
robust_mpc_fallback,sensor_noise_shift,2,bimanual_manipulation_failure_detection,out_of_distribution_action,88,25,88,80,0,0,69,0,1,0,0,0,16.760000,1.721109,0.000000,0.284091,0.909091,0.000000,0.283482,0.000000,0.784091,0.000000,0.011364,0.000000,0.190455,0.019558
robust_mpc_fallback,sensor_noise_shift,2,bimanual_manipulation_failure_detection,multi_modal_valid_plans,88,10,0,0,88,5,58,0,5,0,0,0,8.060000,1.664631,0.000000,0.113636,0.000000,0.056818,0.066061,0.000000,0.659091,0.000000,0.056818,0.000000,0.091591,0.018916
robust_mpc_fallback,sensor_noise_shift,2,bimanual_manipulation_failure_detection,sensor_corruption,88,13,88,20,0,0,50,0,0,0,0,0,9.800000,13.386996,0.000000,0.147727,0.227273,0.000000,0.192949,0.000000,0.568182,0.000000,0.000000,0.000000,0.111364,0.152125
robust_mpc_fallback,sensor_noise_shift,2,bimanual_manipulation_failure_detection,controller_instability,88,18,88,80,0,0,58,0,0,0,0,0,16.760000,15.915595,0.000000,0.204545,0.909091,0.000000,0.203538,0.000000,0.659091,0.000000,0.000000,0.000000,0.190455,0.180859
robust_mpc_fallback,sensor_noise_shift,2,contact_rich_pick_and_place,epistemic_unknown,88,23,88,10,0,0,43,0,0,0,0,0,8.610000,11.677494,0.000000,0.261364,0.113636,0.000000,0.179237,0.000000,0.488636,0.000000,0.000000,0.000000,0.097841,0.132699
robust_mpc_fallback,sensor_noise_shift,2,contact_rich_pick_and_place,aleatoric_sensor_noise,88,14,0,0,88,6,51,0,6,0,0,0,8.158000,1.779149,0.000000,0.159091,0.000000,0.068182,0.165790,0.000000,0.579545,0.000000,0.068182,0.000000,0.092705,0.020218
robust_mpc_fallback,sensor_noise_shift,2,contact_rich_pick_and_place,model_misspecification,88,17,88,70,0,0,67,0,3,0,0,0,15.390000,3.659808,0.000000,0.193182,0.795455,0.000000,0.224275,0.000000,0.761364,0.000000,0.034091,0.000000,0.174886,0.041589
robust_mpc_fallback,sensor_noise_shift,2,contact_rich_pick_and_place,out_of_distribution_action,88,18,88,76,0,0,75,0,1,0,0,0,16.068000,2.656903,0.000000,0.204545,0.863636,0.000000,0.304799,0.000000,0.852273,0.000000,0.011364,0.000000,0.182591,0.030192
robust_mpc_fallback,sensor_noise_shift,2,contact_rich_pick_and_place,multi_modal_valid_plans,88,7,0,0,88,11,63,0,11,0,0,0,8.723000,1.760471,0.000000,0.079545,0.000000,0.125000,0.140155,0.000000,0.715909,0.000000,0.125000,0.000000,0.099125,0.020005
robust_mpc_fallback,sensor_noise_shift,2,contact_rich_pick_and_place,sensor_corruption,88,9,88,13,0,0,48,0,1,0,0,0,8.949000,12.341812,0.000000,0.102273,0.147727,0.000000,0.149480,0.000000,0.545455,0.000000,0.011364,0.000000,0.101693,0.140248
robust_mpc_fallback,sensor_noise_shift,2,contact_rich_pick_and_place,controller_instability,88,25,88,81,0,0,54,0,2,0,0,0,16.633000,15.201762,0.000000,0.284091,0.920455,0.000000,0.163468,0.000000,0.613636,0.000000,0.022727,0.000000,0.189011,0.172747
robust_mpc_fallback,sensor_noise_shift,2,deformable_object_handling,epistemic_unknown,88,13,88,13,0,0,54,0,1,0,0,0,9.040000,11.108405,0.000000,0.147727,0.147727,0.000000,0.122658,0.000000,0.613636,0.000000,0.011364,0.000000,0.102727,0.126232
