seed,method,stress_level,n,task_success,ci95_task_success,unsafe_commit_rate,ci95_unsafe_commit_rate,disagreement_family_accuracy,ci95_disagreement_family_accuracy,useful_disagreement_recall,ci95_useful_disagreement_recall,noise_false_alarm_rate,ci95_noise_false_alarm_rate,protocol_cost,ci95_protocol_cost,planning_regret_to_oracle,ci95_planning_regret_to_oracle,robust_utility,ci95_robust_utility,intervention_rate,ci95_intervention_rate,deployment_coverage,ci95_deployment_coverage
7,recovery_first_policy,0.560000,48,0.693579,0.030426,0.082248,0.010892,0.204861,0.056076,0.114583,0.087080,0.111111,0.061771,0.188865,0.012946,0.143143,0.036091,0.372789,0.038841,0.684028,0.080933,0.965278,0.019351
7,recovery_first_policy,0.670000,48,0.695606,0.029291,0.082217,0.010222,0.173611,0.048591,0.118056,0.089651,0.111111,0.060220,0.191051,0.011895,0.133299,0.034793,0.374882,0.038786,0.687500,0.073190,0.972222,0.017758
7,recovery_first_policy,0.780000,48,0.685272,0.030767,0.080415,0.010865,0.152778,0.047483,0.114583,0.087080,0.125000,0.067736,0.198242,0.012431,0.136067,0.040991,0.360423,0.042483,0.718750,0.074808,0.958333,0.022810
7,recovery_first_policy,0.890000,48,0.669792,0.027196,0.079912,0.009791,0.166667,0.050540,0.104167,0.079984,0.118056,0.061483,0.200846,0.011654,0.143610,0.037332,0.341172,0.037238,0.722222,0.069005,0.944444,0.026339
7,recovery_first_policy,1.000000,48,0.653995,0.029082,0.079172,0.009225,0.166667,0.041265,0.100694,0.078259,0.121528,0.063587,0.202281,0.011545,0.155930,0.038512,0.322943,0.037218,0.718750,0.067496,0.930556,0.032013
7,risk_bounded_typed_disagreement_protocol_v5,0.000000,48,0.610118,0.018594,0.116779,0.018277,0.600694,0.058147,0.506944,0.120292,0.000000,0.000000,0.184435,0.017175,0.318954,0.053207,0.224099,0.048778,0.506944,0.120292,1.000000,0.000000
7,risk_bounded_typed_disagreement_protocol_v5,0.110000,48,0.610648,0.014076,0.113676,0.016192,0.625000,0.051925,0.534722,0.115477,0.000000,0.000000,0.189349,0.016960,0.304561,0.044109,0.228015,0.039638,0.534722,0.115477,1.000000,0.000000
7,risk_bounded_typed_disagreement_protocol_v5,0.220000,48,0.617712,0.016346,0.107592,0.013768,0.635417,0.052067,0.579861,0.112586,0.006944,0.009522,0.197947,0.016569,0.277829,0.037212,0.242447,0.033866,0.586806,0.110037,1.000000,0.000000
7,risk_bounded_typed_disagreement_protocol_v5,0.330000,48,0.607312,0.014733,0.112552,0.013760,0.659722,0.049555,0.548611,0.107413,0.003472,0.006806,0.195997,0.016761,0.290001,0.034808,0.222500,0.032286,0.559028,0.108085,1.000000,0.000000
7,risk_bounded_typed_disagreement_protocol_v5,0.440000,48,0.619986,0.023354,0.103387,0.012368,0.586806,0.056705,0.597222,0.112521,0.000000,0.000000,0.203193,0.016922,0.250884,0.039880,0.250298,0.037453,0.607639,0.113215,1.000000,0.000000
7,risk_bounded_typed_disagreement_protocol_v5,0.560000,48,0.606090,0.021663,0.107241,0.011878,0.541667,0.056295,0.586806,0.109606,0.000000,0.000000,0.204004,0.017599,0.264240,0.033251,0.227357,0.032059,0.593750,0.111283,1.000000,0.000000
7,risk_bounded_typed_disagreement_protocol_v5,0.670000,48,0.606015,0.021603,0.105547,0.009867,0.607639,0.050996,0.590278,0.108290,0.010417,0.011534,0.207979,0.016779,0.254766,0.030075,0.228226,0.027898,0.607639,0.104525,1.000000,0.000000
7,risk_bounded_typed_disagreement_protocol_v5,0.780000,48,0.604875,0.025928,0.103937,0.009723,0.520833,0.065698,0.614583,0.109678,0.020833,0.018518,0.214824,0.016307,0.244453,0.035337,0.225837,0.033643,0.645833,0.103221,1.000000,0.000000
7,risk_bounded_typed_disagreement_protocol_v5,0.890000,48,0.593685,0.024184,0.110191,0.009389,0.506944,0.062247,0.597222,0.107797,0.006944,0.009522,0.211362,0.017094,0.255211,0.032873,0.203311,0.031031,0.614583,0.105725,1.000000,0.000000
7,risk_bounded_typed_disagreement_protocol_v5,1.000000,48,0.594867,0.026327,0.105354,0.008238,0.420139,0.059949,0.583333,0.104756,0.013889,0.013170,0.215547,0.017069,0.240630,0.031413,0.212206,0.031573,0.628472,0.103502,1.000000,0.000000
7,robust_mpc_fallback,0.000000,48,0.653400,0.032198,0.108456,0.014348,0.229167,0.053826,0.236111,0.117457,0.045139,0.031875,0.138429,0.012551,0.231788,0.050946,0.317895,0.052829,0.472222,0.110613,1.000000,0.000000
7,robust_mpc_fallback,0.110000,48,0.646486,0.031817,0.106505,0.013981,0.194444,0.050851,0.229167,0.114517,0.041667,0.029979,0.142965,0.012430,0.228204,0.050202,0.310572,0.052088,0.500000,0.107431,0.993056,0.009522
7,robust_mpc_fallback,0.220000,48,0.638667,0.031724,0.112354,0.013440,0.218750,0.045782,0.229167,0.114517,0.034722,0.030693,0.141985,0.012791,0.234733,0.049959,0.291335,0.050492,0.482639,0.107976,0.996528,0.006806
7,robust_mpc_fallback,0.330000,48,0.643158,0.031232,0.106576,0.012895,0.215278,0.045577,0.232639,0.117016,0.045139,0.034716,0.149041,0.012953,0.215684,0.047865,0.302834,0.048584,0.531250,0.107280,0.993056,0.009522
7,robust_mpc_fallback,0.440000,48,0.641440,0.028433,0.100458,0.011145,0.187500,0.047276,0.229167,0.114517,0.059028,0.037024,0.157757,0.012188,0.200972,0.041614,0.306184,0.042292,0.590278,0.097729,0.982639,0.014556
7,robust_mpc_fallback,0.560000,48,0.630105,0.029884,0.102411,0.011539,0.142361,0.043486,0.225694,0.112796,0.055556,0.039309,0.160243,0.012478,0.209754,0.044607,0.287284,0.044542,0.593750,0.098667,0.975694,0.016817
7,robust_mpc_fallback,0.670000,48,0.639568,0.027551,0.097342,0.009776,0.166667,0.044572,0.215278,0.110023,0.093750,0.054072,0.168968,0.010555,0.186198,0.039709,0.302556,0.040511,0.652778,0.081280,0.979167,0.018518
7,robust_mpc_fallback,0.780000,48,0.615679,0.033972,0.099677,0.009734,0.152778,0.037460,0.229167,0.114103,0.090278,0.056679,0.171148,0.011163,0.210540,0.048782,0.265128,0.048457,0.645833,0.085140,0.947917,0.026019
7,robust_mpc_fallback,0.890000,48,0.612646,0.030217,0.103838,0.010983,0.138889,0.048955,0.229167,0.114517,0.111111,0.061000,0.173936,0.010636,0.210679,0.045951,0.252518,0.043615,0.659722,0.078391,0.954861,0.023302
7,robust_mpc_fallback,1.000000,48,0.581511,0.032003,0.092238,0.008790,0.156250,0.043937,0.211806,0.107756,0.093750,0.053190,0.182644,0.011328,0.229021,0.046886,0.227821,0.044515,0.694444,0.078013,0.895833,0.035902
7,worldbench_diagnostic_probe,0.000000,48,0.592765,0.013360,0.075566,0.011488,0.520833,0.063501,0.375000,0.138409,0.229167,0.114930,0.248353,0.004793,0.290381,0.036454,0.252673,0.034712,0.954861,0.028754,1.000000,0.000000
7,worldbench_diagnostic_probe,0.110000,48,0.586458,0.010782,0.073020,0.009211,0.541667,0.061898,0.378472,0.137806,0.225694,0.113215,0.253145,0.004607,0.283963,0.030834,0.248613,0.027550,0.965278,0.025657,1.000000,0.000000
7,worldbench_diagnostic_probe,0.220000,48,0.573086,0.011381,0.073642,0.009618,0.500000,0.059957,0.375000,0.138409,0.239583,0.119482,0.259312,0.003171,0.290721,0.031840,0.229556,0.029298,0.986111,0.016372,1.000000,0.000000
7,worldbench_diagnostic_probe,0.330000,48,0.569293,0.010740,0.075772,0.009486,0.493056,0.058324,0.388889,0.136285,0.222222,0.111888,0.258338,0.004524,0.290744,0.030457,0.221757,0.027766,0.958333,0.026637,1.000000,0.000000
7,worldbench_diagnostic_probe,0.440000,48,0.557123,0.011121,0.076797,0.010684,0.458333,0.048143,0.385417,0.134827,0.239583,0.119086,0.264075,0.004034,0.297865,0.032060,0.203316,0.029915,0.975694,0.019427,1.000000,0.000000
7,worldbench_diagnostic_probe,0.560000,48,0.548101,0.009750,0.075555,0.009230,0.434028,0.058955,0.392361,0.135643,0.236111,0.117457,0.267887,0.003546,0.297237,0.028813,0.194360,0.024868,0.979167,0.015759,1.000000,0.000000
7,worldbench_diagnostic_probe,0.670000,48,0.536051,0.011154,0.077726,0.010324,0.454861,0.051227,0.375000,0.136689,0.236111,0.117859,0.270527,0.004348,0.307308,0.032746,0.175684,0.029322,0.972222,0.020247,1.000000,0.000000
7,worldbench_diagnostic_probe,0.780000,48,0.522914,0.012689,0.084461,0.012272,0.427083,0.054072,0.388889,0.136285,0.229167,0.114517,0.268841,0.004906,0.321380,0.037907,0.148910,0.034897,0.947917,0.026019,1.000000,0.000000
7,worldbench_diagnostic_probe,0.890000,48,0.517425,0.010823,0.080119,0.010299,0.402778,0.052227,0.413194,0.133357,0.243056,0.121076,0.278480,0.004261,0.312294,0.029998,0.146228,0.027767,0.986111,0.016372,1.000000,0.000000
7,worldbench_diagnostic_probe,1.000000,48,0.514646,0.012867,0.078626,0.010104,0.434028,0.068596,0.416667,0.134772,0.243056,0.120685,0.281371,0.003668,0.308128,0.030701,0.144708,0.027633,0.986111,0.013170,1.000000,0.000000
8,bayesian_active_model_selection,0.000000,48,0.601394,0.014460,0.118809,0.018120,0.524306,0.052369,0.489583,0.113597,0.017361,0.014556,0.154690,0.015623,0.313598,0.050781,0.231732,0.047192,0.506944,0.108290,1.000000,0.000000
8,bayesian_active_model_selection,0.110000,48,0.597160,0.014861,0.116394,0.018019,0.465278,0.056679,0.503472,0.112376,0.020833,0.018518,0.159289,0.015777,0.305768,0.049061,0.229590,0.045717,0.534722,0.107413,1.000000,0.000000
8,bayesian_active_model_selection,0.220000,48,0.600132,0.017525,0.113083,0.017773,0.395833,0.062752,0.531250,0.117386,0.020833,0.020917,0.164564,0.016642,0.288116,0.051786,0.236156,0.047686,0.562500,0.112433,1.000000,0.000000
8,bayesian_active_model_selection,0.330000,48,0.587166,0.014665,0.117836,0.015907,0.392361,0.050996,0.527778,0.108454,0.017361,0.017506,0.164189,0.015704,0.297139,0.044045,0.212994,0.039554,0.548611,0.102915,1.000000,0.000000
8,bayesian_active_model_selection,0.440000,48,0.592429,0.016276,0.114215,0.016264,0.423611,0.055838,0.534722,0.109160,0.020833,0.023068,0.168666,0.016197,0.280020,0.046145,0.223090,0.043071,0.569444,0.105132,1.000000,0.000000
8,bayesian_active_model_selection,0.560000,48,0.577794,0.012296,0.117820,0.013813,0.416667,0.053273,0.524306,0.103388,0.024306,0.019427,0.170223,0.015687,0.290003,0.034313,0.199434,0.029980,0.565972,0.099066,1.000000,0.000000
8,bayesian_active_model_selection,0.670000,48,0.578113,0.016598,0.116098,0.014981,0.392361,0.063400,0.541667,0.102704,0.041667,0.032984,0.176471,0.015064,0.281795,0.041256,0.199168,0.038136,0.593750,0.091710,1.000000,0.000000
8,bayesian_active_model_selection,0.780000,48,0.578108,0.020348,0.113342,0.015235,0.413194,0.055012,0.545139,0.107756,0.048611,0.033635,0.181066,0.014827,0.271162,0.045852,0.202010,0.042209,0.618056,0.093271,1.000000,0.000000
8,bayesian_active_model_selection,0.890000,48,0.575194,0.020213,0.109976,0.012837,0.378472,0.040966,0.579861,0.110466,0.038194,0.034028,0.185446,0.016254,0.259303,0.039735,0.202671,0.035576,0.635417,0.100918,0.996528,0.006806
8,bayesian_active_model_selection,1.000000,48,0.565170,0.021169,0.113694,0.014317,0.368056,0.051429,0.569444,0.110826,0.038194,0.031124,0.186784,0.017018,0.266516,0.040410,0.184295,0.036917,0.631944,0.101527,1.000000,0.000000
8,conformal_risk_filter,0.000000,48,0.320950,0.031177,0.078077,0.010671,0.302083,0.050217,0.024306,0.016817,0.083333,0.048632,0.158750,0.011025,0.614217,0.050648,-0.068888,0.047464,0.531250,0.063525,0.513889,0.055732
8,conformal_risk_filter,0.110000,48,0.274152,0.035456,0.062361,0.009702,0.229167,0.052038,0.027778,0.024477,0.097222,0.054877,0.174606,0.012097,0.647431,0.052941,-0.112073,0.050155,0.614583,0.068193,0.423611,0.063749
8,conformal_risk_filter,0.220000,48,0.299954,0.040380,0.075600,0.014219,0.208333,0.045099,0.034722,0.025657,0.072917,0.045523,0.164827,0.013861,0.619835,0.060466,-0.095564,0.057398,0.562500,0.078190,0.482639,0.074227
8,conformal_risk_filter,0.330000,48,0.268501,0.036288,0.059985,0.011007,0.225694,0.057943,0.041667,0.029979,0.104167,0.056400,0.179070,0.012506,0.628046,0.050303,-0.117913,0.047469,0.645833,0.070558,0.413194,0.068769
8,conformal_risk_filter,0.440000,48,0.263988,0.033482,0.065265,0.011803,0.163194,0.045088,0.034722,0.025657,0.111111,0.061000,0.178366,0.011179,0.636658,0.049294,-0.133548,0.045818,0.638889,0.062532,0.413194,0.061507
8,conformal_risk_filter,0.560000,48,0.242208,0.029921,0.062515,0.011880,0.225694,0.051915,0.041667,0.028357,0.145833,0.078190,0.187822,0.009861,0.652973,0.040780,-0.163536,0.038175,0.697917,0.056427,0.378472,0.056496
8,conformal_risk_filter,0.670000,48,0.212827,0.034164,0.039685,0.008133,0.180556,0.049436,0.059028,0.044027,0.152778,0.081280,0.204967,0.009848,0.653991,0.044576,-0.173027,0.042027,0.795139,0.056076,0.295139,0.058552
8,conformal_risk_filter,0.780000,48,0.231152,0.039539,0.051158,0.012299,0.204861,0.046888,0.076389,0.049555,0.163194,0.085619,0.198701,0.010288,0.639561,0.047980,-0.166390,0.045134,0.763889,0.056575,0.336806,0.069112
8,conformal_risk_filter,0.890000,48,0.228696,0.045919,0.037285,0.009783,0.187500,0.050187,0.097222,0.062152,0.142361,0.079011,0.209162,0.011416,0.612970,0.056614,-0.150995,0.054531,0.829861,0.064875,0.312500,0.077583
8,conformal_risk_filter,1.000000,48,0.225779,0.030900,0.047115,0.009360,0.163194,0.046125,0.083333,0.049595,0.184028,0.092395,0.205777,0.007314,0.620922,0.034658,-0.170112,0.033032,0.809028,0.042385,0.326389,0.052340
8,failure_aware_rl_recovery,0.000000,48,0.693445,0.043165,0.093440,0.013426,0.336806,0.060342,0.125000,0.094551,0.020833,0.015759,0.166381,0.017451,0.182486,0.053958,0.371411,0.057987,0.520833,0.121336,1.000000,0.000000
8,failure_aware_rl_recovery,0.110000,48,0.693743,0.041432,0.089188,0.010320,0.302083,0.051150,0.125000,0.094551,0.031250,0.020988,0.172626,0.016006,0.168097,0.045511,0.376690,0.050702,0.559028,0.106320,1.000000,0.000000
8,failure_aware_rl_recovery,0.220000,48,0.687536,0.042587,0.092612,0.012600,0.291667,0.047150,0.125000,0.094551,0.020833,0.018518,0.174179,0.017051,0.172930,0.051460,0.361865,0.057350,0.559028,0.112376,1.000000,0.000000
8,failure_aware_rl_recovery,0.330000,48,0.684615,0.040870,0.086943,0.010990,0.215278,0.041218,0.125000,0.094551,0.041667,0.028357,0.183588,0.015985,0.156479,0.046450,0.364830,0.050750,0.621528,0.104638,1.000000,0.000000
8,failure_aware_rl_recovery,0.440000,48,0.678764,0.040561,0.094859,0.012257,0.256944,0.049555,0.125000,0.094551,0.048611,0.030693,0.179705,0.016140,0.170418,0.050183,0.344282,0.054226,0.576389,0.101060,1.000000,0.000000
8,failure_aware_rl_recovery,0.560000,48,0.678972,0.037706,0.088014,0.010670,0.239583,0.042291,0.121528,0.092139,0.086806,0.046635,0.194284,0.013841,0.153155,0.044031,0.349343,0.047163,0.666667,0.084792,1.000000,0.000000
8,failure_aware_rl_recovery,0.670000,48,0.682647,0.035202,0.081361,0.007650,0.246528,0.045610,0.121528,0.092139,0.090278,0.049555,0.201744,0.012740,0.131864,0.035885,0.362432,0.039502,0.711806,0.077041,1.000000,0.000000
8,failure_aware_rl_recovery,0.780000,48,0.672104,0.038620,0.087371,0.011446,0.270833,0.053826,0.131944,0.094280,0.076389,0.049555,0.197371,0.015727,0.144798,0.046358,0.341727,0.049992,0.670139,0.095045,1.000000,0.000000
8,failure_aware_rl_recovery,0.890000,48,0.677527,0.034811,0.081903,0.009153,0.222222,0.036823,0.121528,0.092139,0.090278,0.047608,0.208300,0.013441,0.125313,0.037473,0.351530,0.041732,0.729167,0.081158,1.000000,0.000000
8,failure_aware_rl_recovery,1.000000,48,0.673614,0.034550,0.075604,0.008545,0.204861,0.054363,0.128472,0.091882,0.142361,0.078410,0.221970,0.011967,0.114077,0.035939,0.351907,0.039290,0.812500,0.069204,1.000000,0.000000
8,information_gain_probe_policy,0.000000,48,0.586049,0.014072,0.100708,0.013570,0.538194,0.050763,0.361111,0.130251,0.055556,0.038086,0.211341,0.013344,0.328778,0.046657,0.216552,0.043088,0.670139,0.091495,1.000000,0.000000
8,information_gain_probe_policy,0.110000,48,0.581928,0.013161,0.099228,0.014445,0.513889,0.063656,0.381944,0.127173,0.090278,0.052340,0.216553,0.012463,0.323320,0.044405,0.212038,0.040737,0.697917,0.083475,1.000000,0.000000
8,information_gain_probe_policy,0.220000,48,0.578373,0.011251,0.096393,0.011298,0.437500,0.051121,0.395833,0.131800,0.052083,0.032487,0.220707,0.014197,0.312458,0.039393,0.211814,0.035884,0.708333,0.094551,1.000000,0.000000
8,information_gain_probe_policy,0.330000,48,0.555842,0.011668,0.104282,0.012580,0.434028,0.053926,0.350694,0.120009,0.093750,0.052293,0.221780,0.010514,0.338958,0.041355,0.171176,0.037748,0.701389,0.069432,1.000000,0.000000
8,information_gain_probe_policy,0.440000,48,0.562959,0.011631,0.095036,0.011550,0.434028,0.068596,0.395833,0.129629,0.086806,0.052369,0.232091,0.012742,0.311695,0.040604,0.191416,0.037071,0.753472,0.081370,1.000000,0.000000
8,information_gain_probe_policy,0.560000,48,0.547353,0.012406,0.097470,0.012585,0.413194,0.052369,0.395833,0.131080,0.114583,0.064632,0.236493,0.011820,0.322828,0.038603,0.166609,0.034826,0.767361,0.073264,0.996528,0.006806
8,information_gain_probe_policy,0.670000,48,0.546382,0.009962,0.092998,0.010012,0.423611,0.059130,0.392361,0.122833,0.114583,0.065360,0.242782,0.011889,0.309124,0.033379,0.171840,0.030171,0.791667,0.073110,1.000000,0.000000
8,information_gain_probe_policy,0.780000,48,0.536580,0.011653,0.096105,0.012683,0.347222,0.056575,0.395833,0.124795,0.135417,0.076990,0.245179,0.011409,0.320411,0.038189,0.152760,0.035056,0.791667,0.066325,0.996528,0.006806
8,information_gain_probe_policy,0.890000,48,0.527688,0.011904,0.089995,0.010376,0.392361,0.064142,0.406250,0.126033,0.159722,0.082507,0.258001,0.008563,0.313639,0.034575,0.148336,0.030843,0.854167,0.052038,0.996528,0.006806
8,information_gain_probe_policy,1.000000,48,0.521058,0.011506,0.092625,0.010603,0.326389,0.051429,0.420139,0.122641,0.163194,0.085619,0.259146,0.008963,0.314930,0.031463,0.135880,0.027972,0.854167,0.052038,1.000000,0.000000
8,oracle_disagreement_type,0.000000,48,0.694802,0.030007,0.068513,0.002901,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.155284,0.017033,0.109956,0.027515,0.435374,0.031341,0.750000,0.123796,1.000000,0.000000
8,oracle_disagreement_type,0.110000,48,0.685258,0.031328,0.070570,0.003737,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.157416,0.017398,0.115545,0.028355,0.419813,0.032419,0.750000,0.123796,1.000000,0.000000
8,oracle_disagreement_type,0.220000,48,0.680075,0.031295,0.072247,0.003488,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.159547,0.017765,0.114823,0.030165,0.409449,0.034483,0.750000,0.123796,1.000000,0.000000
8,oracle_disagreement_type,0.330000,48,0.667082,0.032355,0.075205,0.003124,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.161678,0.018131,0.121675,0.029695,0.388458,0.032960,0.750000,0.123796,1.000000,0.000000
8,oracle_disagreement_type,0.440000,48,0.667430,0.031132,0.074852,0.002662,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.163809,0.018498,0.115020,0.030289,0.388090,0.032469,0.750000,0.123796,1.000000,0.000000
8,oracle_disagreement_type,0.560000,48,0.652380,0.033281,0.078377,0.003240,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.166134,0.018898,0.125779,0.031064,0.363658,0.033973,0.750000,0.123796,1.000000,0.000000
8,oracle_disagreement_type,0.670000,48,0.648560,0.033056,0.079311,0.003411,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.168266,0.019265,0.124673,0.032105,0.356290,0.034735,0.750000,0.123796,1.000000,0.000000
8,oracle_disagreement_type,0.780000,48,0.643989,0.032962,0.079943,0.003509,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.170397,0.019633,0.124335,0.032015,0.348836,0.034268,0.750000,0.123796,1.000000,0.000000
8,oracle_disagreement_type,0.890000,48,0.633888,0.034328,0.082398,0.003454,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.172528,0.020000,0.130132,0.033575,0.331842,0.036467,0.750000,0.123796,1.000000,0.000000
8,oracle_disagreement_type,1.000000,48,0.623542,0.035106,0.084695,0.003841,1.000000,0.000000,0.750000,0.123796,0.000000,0.000000,0.174659,0.020368,0.135859,0.033067,0.314952,0.035945,0.750000,0.123796,1.000000,0.000000
8,recovery_first_policy,0.000000,48,0.731644,0.031356,0.083750,0.010439,0.225694,0.047140,0.121528,0.092139,0.086806,0.051457,0.168181,0.013189,0.136223,0.036067,0.428139,0.039427,0.611111,0.090895,0.993056,0.009522
8,recovery_first_policy,0.110000,48,0.721661,0.033172,0.088753,0.010420,0.222222,0.051772,0.125000,0.094551,0.062500,0.040833,0.166106,0.013478,0.145734,0.037179,0.409368,0.041681,0.586806,0.091753,0.996528,0.006806
8,recovery_first_policy,0.220000,48,0.714038,0.034003,0.087273,0.011566,0.218750,0.050686,0.125000,0.094551,0.055556,0.036823,0.170105,0.014997,0.145207,0.041010,0.399908,0.045464,0.600694,0.100016,0.986111,0.013170
8,recovery_first_policy,0.330000,48,0.696245,0.035767,0.091449,0.010937,0.225694,0.054580,0.125000,0.094551,0.076389,0.047608,0.171601,0.014211,0.160058,0.043016,0.371117,0.046016,0.597222,0.092699,0.982639,0.017506
8,recovery_first_policy,0.440000,48,0.694338,0.032924,0.082756,0.010487,0.218750,0.050686,0.118056,0.089651,0.069444,0.039906,0.178855,0.014549,0.146496,0.039848,0.378673,0.043017,0.631944,0.092762,0.961806,0.022264
8,recovery_first_policy,0.560000,48,0.711645,0.030868,0.080922,0.009022,0.177083,0.050918,0.118056,0.089651,0.107639,0.058754,0.190145,0.011901,0.118549,0.036556,0.396696,0.038213,0.694444,0.074920,0.982639,0.014556
8,recovery_first_policy,0.670000,48,0.693552,0.031658,0.080839,0.009078,0.194444,0.047979,0.121528,0.092139,0.114583,0.063896,0.193820,0.011673,0.134033,0.036599,0.372394,0.039645,0.704861,0.072290,0.965278,0.023742
8,recovery_first_policy,0.780000,48,0.695969,0.026969,0.080728,0.009690,0.152778,0.041074,0.111111,0.084420,0.121528,0.066496,0.195288,0.012058,0.123837,0.034363,0.375555,0.034393,0.701389,0.072758,0.972222,0.017758
8,recovery_first_policy,0.890000,48,0.685435,0.029162,0.069873,0.008405,0.145833,0.048266,0.121528,0.092139,0.135417,0.072562,0.210224,0.011332,0.118475,0.031533,0.371571,0.033820,0.777778,0.066206,0.940972,0.028340
8,recovery_first_policy,1.000000,48,0.664122,0.022710,0.072246,0.007394,0.177083,0.047056,0.100694,0.077041,0.107639,0.058754,0.206360,0.012512,0.133251,0.025841,0.344688,0.026147,0.743056,0.072758,0.927083,0.029027
8,risk_bounded_typed_disagreement_protocol_v5,0.000000,48,0.611025,0.015098,0.116494,0.017514,0.618056,0.062247,0.500000,0.113010,0.003472,0.006806,0.184439,0.016239,0.319699,0.048722,0.225630,0.045021,0.506944,0.112573,1.000000,0.000000
8,risk_bounded_typed_disagreement_protocol_v5,0.110000,48,0.608402,0.014079,0.113853,0.016154,0.607639,0.061890,0.524306,0.114255,0.000000,0.000000,0.189783,0.017225,0.310280,0.040216,0.225078,0.038068,0.531250,0.115353,1.000000,0.000000
8,risk_bounded_typed_disagreement_protocol_v5,0.220000,48,0.608893,0.014588,0.114192,0.014403,0.635417,0.050217,0.524306,0.108739,0.000000,0.000000,0.190323,0.016642,0.299827,0.039121,0.224445,0.035732,0.527778,0.109754,1.000000,0.000000
8,risk_bounded_typed_disagreement_protocol_v5,0.330000,48,0.595491,0.015413,0.117641,0.014758,0.621528,0.055653,0.517361,0.109714,0.003472,0.006806,0.192079,0.016888,0.307906,0.038511,0.202227,0.034130,0.527778,0.109322,1.000000,0.000000
8,risk_bounded_typed_disagreement_protocol_v5,0.440000,48,0.605356,0.016327,0.110899,0.014995,0.618056,0.054118,0.565972,0.113319,0.003472,0.006806,0.200426,0.017555,0.282031,0.041618,0.221080,0.037621,0.579861,0.113006,1.000000,0.000000
8,risk_bounded_typed_disagreement_protocol_v5,0.560000,48,0.598107,0.020388,0.111471,0.012607,0.604167,0.064242,0.569444,0.108235,0.006944,0.009522,0.203055,0.017167,0.278704,0.034452,0.210733,0.032010,0.586806,0.108304,1.000000,0.000000
8,risk_bounded_typed_disagreement_protocol_v5,0.670000,48,0.604017,0.022483,0.108540,0.010148,0.593750,0.058282,0.576389,0.103830,0.006944,0.009522,0.205634,0.016636,0.259679,0.031993,0.221285,0.030709,0.593750,0.102891,1.000000,0.000000
8,risk_bounded_typed_disagreement_protocol_v5,0.780000,48,0.602780,0.023211,0.109852,0.010132,0.548611,0.062247,0.562500,0.101837,0.006944,0.009522,0.205848,0.016022,0.256159,0.034551,0.217012,0.032989,0.593750,0.101967,1.000000,0.000000
8,risk_bounded_typed_disagreement_protocol_v5,0.890000,48,0.588651,0.024599,0.111695,0.011920,0.472222,0.055306,0.565972,0.105090,0.010417,0.011534,0.210047,0.016961,0.266085,0.039295,0.195889,0.038079,0.604167,0.104133,1.000000,0.000000
8,risk_bounded_typed_disagreement_protocol_v5,1.000000,48,0.591681,0.028476,0.107743,0.009051,0.468750,0.044205,0.593750,0.107390,0.024306,0.019427,0.215999,0.016208,0.247363,0.035939,0.203447,0.035092,0.631944,0.099646,1.000000,0.000000
8,robust_mpc_fallback,0.000000,48,0.657058,0.031639,0.105456,0.014001,0.180556,0.050383,0.232639,0.116204,0.034722,0.027439,0.138943,0.012721,0.223856,0.049347,0.327794,0.051833,0.475694,0.112165,1.000000,0.000000
8,robust_mpc_fallback,0.110000,48,0.647588,0.032543,0.110375,0.013878,0.187500,0.041976,0.236111,0.117457,0.045139,0.033325,0.138768,0.012723,0.234125,0.050557,0.307624,0.051772,0.465278,0.109593,1.000000,0.000000
8,robust_mpc_fallback,0.220000,48,0.644549,0.034273,0.105736,0.015069,0.166667,0.046646,0.239583,0.119086,0.045139,0.033325,0.146899,0.013324,0.223704,0.053657,0.306808,0.056562,0.520833,0.111589,0.989583,0.011534
8,robust_mpc_fallback,0.330000,48,0.635276,0.031044,0.108587,0.012271,0.197917,0.040870,0.229167,0.114930,0.034722,0.025657,0.147689,0.012563,0.225258,0.046848,0.290711,0.047210,0.517361,0.103502,0.989583,0.011534
8,robust_mpc_fallback,0.440000,48,0.637774,0.029873,0.104879,0.011412,0.197917,0.055582,0.225694,0.112796,0.052083,0.032487,0.153044,0.011778,0.212784,0.044743,0.296089,0.045174,0.548611,0.095278,0.982639,0.014556
8,robust_mpc_fallback,0.560000,48,0.629621,0.028173,0.104217,0.010836,0.197917,0.059685,0.218750,0.110108,0.065972,0.037342,0.159619,0.011561,0.211051,0.043063,0.284027,0.041931,0.590278,0.090700,0.979167,0.018518
8,robust_mpc_fallback,0.670000,48,0.625040,0.029575,0.103013,0.010790,0.159722,0.047608,0.225694,0.112376,0.069444,0.038702,0.163652,0.011375,0.209284,0.044280,0.276980,0.044667,0.607639,0.087261,0.968750,0.018598
